,,,,Margin,Dollars,Dollars,Dollars,Sale_Date,Volume Sold (Liters),Volume Sold (Liters),MarginRatio,day_of_sale,DaysOpen,AverageSalesPerDay,MarginRatio,Dollars,Dollars,Margin,Volume Sold (Liters),Volume Sold (Liters),MarginRatio,Dollars,Dollars,Margin,Volume Sold (Liters),Volume Sold (Liters),Dominant_Sale_Category
,,,,Mean2015,AverageDollars2015,NumberOfSales2015,TotalDollars2015,DaysOpenTemp,AverageVolume2015,TotalVolume2015,Median2015,DaysOpenTemp,,,Median2015q1,AverageDollars2015q1,TotalDollars2015q1,Mean2015q1,AverageVolume2015q1,TotalVolume2015q1,Median2016q1,AverageDollars2016q1,TotalDollars2016q1,Mean2016q1,AverageVolume2016q1,TotalVolume2016q1,
Store Number,Zip Code,City,County Number,,,,,,,,,,,,,,,,,,,,,,,,
3882,52802,DAVENPORT,82.0,3.07304347826,54.0145652174,92.0,4969.34,1970-01-01 00:00:00.000000032,4.56239130435,419.74,0.333333333333,3,3,0.589743589744,0.333333333333,52.7288461538,1370.95,2.52076923077,4.81076923077,125.08,0.333333333333,71.02625,1136.42,3.501875,5.575,89.2,
3886,52205,ANAMOSA,53.0,5.19794326241,214.005531915,141.0,30174.78,1970-01-01 00:00:00.000000047,16.9255319149,2386.5,0.333483958427,3,3,0.903846153846,0.333486660534,211.746428571,5928.9,5.28392857143,15.6428571429,438.0,0.333439187044,201.196363636,6639.48,5.61545454545,14.3181818182,472.5,
3888,50112,GRINNELL,79.0,5.27016528926,165.862809917,121.0,20069.4,1970-01-01 00:00:00.000000045,12.7561983471,1543.5,0.333480760725,2,2,1.16346153846,0.333333333333,175.857777778,4748.16,5.64074074074,12.2777777778,331.5,0.333333333333,151.24875,2419.98,5.251875,9.9375,159.0,
3889,50677,WAVERLY,9.0,5.09317307692,204.720576923,104.0,21290.94,1970-01-01 00:00:00.000000047,18.1586538462,1888.5,0.333333333333,3,3,0.666666666667,0.33347826087,182.727096774,5664.54,4.56870967742,15.8225806452,490.5,0.333468067906,178.172727273,5879.7,5.31272727273,16.9545454545,559.5,
3890,52405,CEDAR RAPIDS,57.0,3.19279026217,30.1976966292,534.0,16125.57,1970-01-01 00:00:00.000000052,2.05033707865,1094.88,0.333333333333,3,3,3.42307692308,0.333333333333,27.9497931034,4052.72,3.2204137931,1.95517241379,283.5,0.333333333333,38.6906896552,3366.09,3.26022988506,2.74517241379,238.83,
3896,52240,IOWA CITY,52.0,3.09704022989,59.3200574713,348.0,20643.38,1970-01-01 00:00:00.000000050,3.29304597701,1145.98,0.333333333333,3,3,2.23076923077,0.333333333333,53.914939759,4474.94,3.36795180723,2.76698795181,229.66,0.333333333333,71.4735555556,3216.31,3.60133333333,3.86733333333,174.03,
3899,50266,WEST DES MOINES,77.0,5.30907534247,161.970410959,292.0,47295.36,1970-01-01 00:00:00.000000051,12.0308219178,3513.0,0.333408222871,3,3,1.87179487179,0.33339045008,157.414,9444.84,4.86633333333,13.525,811.5,0.333333333333,153.454864865,11355.66,5.82662162162,10.3175675676,763.5,
3901,50501,FORT DODGE,94.0,6.48536585366,183.268292683,41.0,7514.0,1970-01-01 00:00:00.000000018,10.2951219512,422.1,0.333410726724,2,2,0.394230769231,0.333447369548,163.111666667,1957.34,6.23583333333,9.3,111.6,0.333333333333,200.825454545,2209.08,7.22636363636,9.54545454545,105.0,
3907,52761,MUSCATINE,70.0,3.53775,35.0301666667,240.0,8407.24,1970-01-01 00:00:00.000000051,2.24083333333,537.8,0.333333333333,3,3,1.53846153846,0.333333333333,36.4401639344,2222.85,3.19,2.31196721311,141.03,0.333333333333,26.3703636364,1450.37,3.19127272727,1.856,102.08,
3909,50163,MELCHER-DALLAS,63.0,4.92106382979,93.4141134752,141.0,13171.39,1970-01-01 00:00:00.000000044,6.67737588652,941.51,0.333333333333,2,2,1.35576923077,0.333333333333,109.575,3068.1,5.20107142857,8.07571428571,226.12,0.333370778102,103.711666667,3111.35,5.41466666667,5.79966666667,173.99,
3910,52327,RIVERSIDE,92.0,6.64782608696,172.978405797,69.0,11935.51,1970-01-01 00:00:00.000000035,8.56884057971,591.25,0.333408222871,3,3,0.442307692308,0.333333333333,162.78952381,3418.58,6.49666666667,8.57142857143,180.0,0.333333333333,180.609,3612.18,6.8965,9.375,187.5,
3912,52405,CEDAR RAPIDS,57.0,3.29471111111,32.8571555556,450.0,14785.72,1970-01-01 00:00:00.000000050,2.20875555556,993.94,0.333333333333,2,2,4.32692307692,0.333333333333,25.3771794872,3958.84,3.19038461538,1.7116025641,267.01,0.333333333333,32.4007954545,2851.27,3.42215909091,2.14181818182,188.48,
3916,52501,OTTUMWA,90.0,2.89077738516,27.4295053004,283.0,7762.55,1970-01-01 00:00:00.000000051,2.15777385159,610.65,0.333486238532,3,3,1.8141025641,0.333486449533,24.5112903226,1519.7,2.75096774194,2.19693548387,136.21,0.333453496756,26.8307272727,1475.69,3.06472727273,2.20109090909,121.06,
3917,52804,DAVENPORT,82.0,3.40234042553,63.9770212766,282.0,18041.52,1970-01-01 00:00:00.000000050,4.44010638298,1252.11,0.333333333333,3,3,1.80769230769,0.333333333333,63.6395081967,3882.01,3.32540983607,4.37672131148,266.98,0.333333333333,65.6467741935,4070.1,4.15919354839,4.49870967742,278.92,
3918,52802,DAVENPORT,82.0,3.64776470588,62.4503529412,85.0,5308.28,1970-01-01 00:00:00.000000042,5.14823529412,437.6,0.333333333333,3,3,0.544871794872,0.333333333333,53.477826087,1229.99,2.38391304348,5.78173913043,132.98,0.333453496756,56.0451724138,1625.31,4.83517241379,4.39551724138,127.47,
3920,52732,CLINTON,23.0,3.65626146789,32.4912844037,436.0,14166.2,1970-01-01 00:00:00.000000053,2.48197247706,1082.14,0.333333333333,4,4,2.09615384615,0.333333333333,26.6332352941,2716.59,3.6981372549,1.94029411765,197.91,0.333333333333,27.6953271028,2963.4,3.74579439252,2.22672897196,238.26,
3926,52240,IOWA CITY,52.0,4.65083665339,145.035318725,502.0,72807.73,1970-01-01 00:00:00.000000066,10.9655976096,5504.73,0.333333333333,4,4,2.41346153846,0.333468067906,152.547013889,21966.77,4.24548611111,12.3829166667,1783.14,0.333453496756,153.419104478,20558.16,4.94149253731,11.5973880597,1554.05,
3928,52317,NORTH LIBERTY,52.0,3.41511811024,47.6318110236,254.0,12098.48,1970-01-01 00:00:00.000000050,3.00708661417,763.8,0.333333333333,3,3,1.62820512821,0.333475949754,38.378125,3684.3,3.45760416667,2.78927083333,267.77,0.33345033345,73.1911864407,4318.28,4.08254237288,4.15830508475,245.34,
3930,52166,ST LUCAS,33.0,7.82948717949,174.626153846,39.0,6810.42,1970-01-01 00:00:00.000000026,10.108974359,394.25,0.333333333333,2,2,0.375,0.333333333333,149.372,2240.58,7.09133333333,9.98333333333,149.75,0.333370778102,164.37,2958.66,6.65888888889,11.1666666667,201.0,
3932,51034,MAPLETON,67.0,5.12574404762,67.9346428571,336.0,22826.04,1970-01-01 00:00:00.000000053,5.3493452381,1797.38,0.333408222871,3,3,2.15384615385,0.333333333333,71.0298666667,5327.24,4.72666666667,5.3624,402.18,0.333333333333,69.4306741573,6179.33,5.51876404494,5.07786516854,451.93,
3934,52060,MAQUOKETA,49.0,5.8445045045,178.651891892,111.0,19830.36,1970-01-01 00:00:00.000000042,15.3648648649,1705.5,0.333410780669,3,3,0.711538461538,0.333372057001,244.65,5382.3,6.22818181818,23.3863636364,514.5,0.333370778102,145.086666667,5223.12,5.36361111111,11.7083333333,421.5,
3942,52342,TOLEDO,86.0,4.49954365079,75.1849801587,504.0,37893.23,1970-01-01 00:00:00.000000052,5.51801587302,2781.08,0.333333333333,3,3,3.23076923077,0.333333333333,66.68984,8336.23,4.4696,5.02648,628.31,0.333333333333,83.4364028777,11597.66,4.22158273381,5.75820143885,800.39,
3943,50201,NEVADA,85.0,4.10154450262,36.222539267,382.0,13837.01,1970-01-01 00:00:00.000000052,2.97837696335,1137.74,0.333333333333,3,3,2.44871794872,0.333333333333,34.3124468085,3225.37,3.90734042553,3.05393617021,287.07,0.333333333333,50.6107692308,4605.58,4.8967032967,3.94241758242,358.76,
3944,52002,DUBUQUE,31.0,6.25375886525,693.177234043,141.0,97737.99,1970-01-01 00:00:00.000000044,57.6755319149,8132.25,0.333333333333,4,4,0.677884615385,0.333453496756,664.9896,16624.74,5.524,63.54,1588.5,0.333333333333,246.277777778,6649.5,5.51777777778,27.7222222222,748.5,
3947,52211,BROOKLYN,79.0,5.23236842105,65.6357236842,152.0,9976.63,1970-01-01 00:00:00.000000045,5.18552631579,788.2,0.333333333333,3,3,0.974358974359,0.333333333333,69.5780555556,2504.81,5.02166666667,5.86444444444,211.12,0.333333333333,64.7878787879,2138.0,5.19818181818,4.20242424242,138.68,
3949,50219,PELLA,63.0,5.153,199.868,90.0,17988.12,1970-01-01 00:00:00.000000036,14.0833333333,1267.5,0.333482752891,3,3,0.576923076923,0.333525678015,162.028,2430.42,4.93533333333,15.0,225.0,0.333439220669,131.80875,2108.94,4.544375,13.6875,219.0,
3950,50247,STATE CENTER,48.0,3.60085470085,28.7866666667,117.0,3368.04,1970-01-01 00:00:00.000000036,2.54974358974,298.32,0.333333333333,3,3,0.75,0.333333333333,26.6794444444,960.46,3.45638888889,2.45861111111,88.51,0.333439187044,35.4372972973,1311.18,4.83810810811,3.2872972973,121.63,
3952,52722,BETTENDORF,82.0,6.58742358079,362.308275109,916.0,331874.38,1970-01-01 00:00:00.000000104,20.2809825328,18577.38,0.333333333333,5,5,3.52307692308,0.333333333333,390.185363636,85840.78,6.94159090909,21.0818181818,4638.0,0.333333333333,267.439589041,58569.27,6.77593607306,14.0987671233,3087.63,
3957,52042,EDGEWOOD,22.0,4.60464788732,69.2129577465,71.0,4914.12,1970-01-01 00:00:00.000000028,5.85211267606,415.5,0.333333333333,3,3,0.455128205128,0.333333333333,63.7825,1020.52,5.065,4.78125,76.5,0.333333333333,72.966,1094.49,4.10933333333,7.1,106.5,
3959,52001,DUBUQUE,31.0,3.71187096774,58.9682580645,155.0,9140.08,1970-01-01 00:00:00.000000046,6.38374193548,989.48,0.333333333333,3,3,0.99358974359,0.333333333333,45.6225,1459.92,3.5121875,4.9078125,157.05,0.333333333333,51.7328,1293.32,3.6276,5.632,140.8,
3963,51501,COUNCIL BLUFFS,78.0,3.14622641509,34.7896462264,424.0,14750.81,1970-01-01 00:00:00.000000051,2.41396226415,1023.52,0.333333333333,3,3,2.71794871795,0.333333333333,34.7664655172,4032.91,3.06870689655,2.67456896552,310.25,0.333333333333,96.6705376344,8990.36,3.35731182796,7.10817204301,661.06,
3964,50585,SIOUX RAPIDS,11.0,4.83853146853,50.2825874126,143.0,7190.41,1970-01-01 00:00:00.000000044,4.33020979021,619.22,0.333468067906,3,3,0.916666666667,0.333416513301,53.6135,2144.54,4.621,5.28725,211.49,0.333408222871,38.4331914894,1806.36,4.72765957447,2.73,128.31,
3980,52246,IOWA CITY,52.0,5.05157608696,165.925271739,368.0,61060.5,1970-01-01 00:00:00.000000052,11.8002717391,4342.5,0.333417211877,3,3,2.35897435897,0.33347826087,156.642,12531.36,4.851875,11.925,954.0,0.333425255665,144.158461538,11244.36,5.37012820513,11.7307692308,915.0,
3981,51250,SIOUX CENTER,84.0,5.40462264151,174.799811321,212.0,37057.56,1970-01-01 00:00:00.000000050,12.0849056604,2562.0,0.333333333333,3,3,1.35897435897,0.333333333333,177.97902439,7297.14,5.75365853659,11.0853658537,454.5,0.333444760247,196.306666667,7067.04,7.04083333333,12.1666666667,438.0,
3986,51101,SIOUX CITY,97.0,5.04026706231,100.563827893,337.0,33890.01,1970-01-01 00:00:00.000000052,6.18023738872,2082.74,0.333333333333,3,3,2.16025641026,0.333333333333,101.003205128,7878.25,4.6008974359,6.25,487.5,0.333333333333,105.520705882,8969.26,5.47164705882,6.92847058824,588.92,
3987,50511,ALGONA,55.0,5.49729281768,142.350939227,181.0,25765.52,1970-01-01 00:00:00.000000050,10.8813259669,1969.52,0.333456153279,3,3,1.16025641026,0.333417211877,124.135483871,3848.2,5.63709677419,7.96774193548,247.0,0.333530106257,90.2455172414,2617.12,4.26689655172,8.49827586207,246.45,
3989,51012,CHEROKEE,18.0,4.63930555556,100.114027778,144.0,14416.42,1970-01-01 00:00:00.000000048,7.32784722222,1055.21,0.333333333333,3,3,0.923076923077,0.333333333333,90.4988235294,3076.96,5.39676470588,6.12352941176,208.2,0.333535476046,110.225428571,3857.89,3.16914285714,7.67628571429,268.67,
3990,52577,OSKALOOSA,62.0,5.36070833333,69.448625,480.0,33335.34,1970-01-01 00:00:00.000000053,4.82654166667,2316.74,0.333416394732,4,4,2.30769230769,0.333454825017,56.86296875,7278.46,4.99828125,4.52703125,579.46,0.333333333333,80.8787272727,8896.66,5.46381818182,5.27745454545,580.52,
3993,50701,WATERLOO,7.0,4.14466135458,115.509282869,251.0,28992.83,1970-01-01 00:00:00.000000047,6.09848605578,1530.72,0.333333333333,3,3,1.60897435897,0.333333333333,103.281636364,5680.49,4.82872727273,5.40363636364,297.2,0.333563535912,89.791147541,5477.26,3.37163934426,4.95852459016,302.47,
3995,50613,CEDAR FALLS,7.0,5.38469387755,219.693826531,196.0,43059.99,1970-01-01 00:00:00.000000052,15.4183673469,3022.0,0.333333333333,3,3,1.25641025641,0.333467316799,268.49275,10739.71,5.85225,16.96875,678.75,0.333333333333,221.120625,10613.79,5.780625,16.21875,778.5,
4000,51579,WOODBINE,43.0,4.13853658537,52.3959349593,123.0,6444.7,1970-01-01 00:00:00.000000035,3.65203252033,449.2,0.333333333333,3,3,0.788461538462,0.333333333333,45.4460606061,1499.72,3.93424242424,3.31212121212,109.3,0.333333333333,51.736875,1655.58,4.5859375,3.4765625,111.25,
4001,51401,CARROLL,14.0,5.58971830986,168.532816901,142.0,23931.66,1970-01-01 00:00:00.000000048,13.5158450704,1919.25,0.333333333333,3,3,0.910256410256,0.333443054641,172.38,5343.78,5.65258064516,14.0806451613,436.5,0.333333333333,135.524117647,4607.82,4.99588235294,10.5,357.0,
4004,50010,AMES,85.0,5.28204166667,171.8155,240.0,41235.72,1970-01-01 00:00:00.000000051,12.89375,3094.5,0.333453496756,3,3,1.53846153846,0.333453496756,150.772941176,7689.42,4.85705882353,12.2058823529,622.5,0.333468067906,154.933684211,8831.22,5.20245614035,13.0263157895,742.5,
4010,51534,GLENWOOD,65.0,3.85016393443,112.226557377,61.0,6845.82,1970-01-01 00:00:00.000000036,9.62704918033,587.25,0.333333333333,3,3,0.391025641026,0.333333333333,97.6242857143,1366.74,3.34857142857,9.42857142857,132.0,0.333333333333,113.4888,2837.22,3.5,9.9,247.5,
4011,52531,ALBIA,68.0,4.65440789474,108.931907895,152.0,16557.65,1970-01-01 00:00:00.000000045,7.71164473684,1172.17,0.333333333333,2,2,1.46153846154,0.333333333333,112.451052632,4273.14,4.18447368421,7.84447368421,298.09,0.333443054641,82.4672413793,2391.55,4.62517241379,6.62068965517,192.0,
4013,52772,TIPTON,16.0,4.85382352941,162.898235294,68.0,11077.08,1970-01-01 00:00:00.000000028,10.7867647059,733.5,0.333479510797,2,2,0.653846153846,0.33351607845,151.32,1210.56,4.84875,16.875,135.0,0.333453496756,201.52,604.56,6.2,9.5,28.5,
4014,51442,DENISON,24.0,5.12452054795,147.198356164,146.0,21490.96,1970-01-01 00:00:00.000000050,10.7239726027,1565.7,0.333333333333,3,3,0.935897435897,0.333333333333,132.681212121,4378.48,5.68181818182,10.1818181818,336.0,0.333333333333,129.295757576,4266.76,5.36424242424,9.40909090909,310.5,
4015,50010,AMES,85.0,5.5095,204.146285714,140.0,28580.48,1970-01-01 00:00:00.000000049,16.9285714286,2370.0,0.333468457002,3,3,0.897435897436,0.333456153279,159.457058824,5421.54,5.13529411765,11.8235294118,402.0,0.333483958427,175.902857143,4925.28,5.11464285714,14.4857142857,405.6,
4018,50635,GLADBROOK,48.0,3.89857142857,57.3833928571,56.0,3213.47,1970-01-01 00:00:00.000000025,4.96875,278.25,0.333333333333,2,2,0.538461538462,0.333333333333,64.7444444444,582.7,4.39,3.91666666667,35.25,0.333405797101,51.1061111111,919.91,3.74555555556,6.09722222222,109.75,
4019,52057,MANCHESTER,28.0,5.40748427673,170.233962264,159.0,27067.2,1970-01-01 00:00:00.000000048,13.5094339623,2148.0,0.333333333333,3,3,1.01923076923,0.333333333333,137.012727273,4521.42,4.79939393939,12.0,396.0,0.333482752891,199.1775,6373.68,4.9571875,12.515625,400.5,
4021,52556,FAIRFIELD,51.0,5.09476510067,136.35261745,149.0,20316.54,1970-01-01 00:00:00.000000049,9.74093959732,1451.4,0.333333333333,3,3,0.955128205128,0.333333333333,123.879230769,3220.86,4.12384615385,9.98076923077,259.5,0.333525678015,140.825806452,4365.6,4.99677419355,10.9838709677,340.5,
4023,50036,BOONE,8.0,5.57944785276,146.992638037,163.0,23959.8,1970-01-01 00:00:00.000000049,10.2331288344,1668.0,0.333408222871,3,3,1.04487179487,0.333333333333,153.445263158,5830.92,5.80868421053,10.7763157895,409.5,0.333333333333,151.561818182,5001.54,5.63545454545,11.3181818182,373.5,
4024,50126,IOWA FALLS,42.0,5.00157142857,159.615714286,70.0,11173.1,1970-01-01 00:00:00.000000032,12.3857142857,867.0,0.333435932051,3,3,0.448717948718,0.333333333333,142.591578947,2709.24,5.03368421053,11.2894736842,214.5,0.333498023715,159.756,798.78,5.684,9.6,48.0,
4025,52208,BELLE PLAINE,6.0,4.27897810219,55.2470072993,137.0,7568.84,1970-01-01 00:00:00.000000035,5.1200729927,701.45,0.333333333333,3,3,0.878205128205,0.333333333333,53.3182608696,1226.32,5.08173913043,4.58043478261,105.35,0.333333333333,62.8603030303,2074.39,3.63696969697,5.3703030303,177.22,
4027,52544,CENTERVILLE,4.0,4.52737288136,130.658135593,118.0,15417.66,1970-01-01 00:00:00.000000045,10.4491525424,1233.0,0.333333333333,2,2,1.13461538462,0.333487951408,154.095,4314.66,5.08,11.0357142857,309.0,0.333333333333,111.185142857,3891.48,4.04,9.77142857143,342.0,
4034,52162,POSTVILLE,3.0,4.33935483871,94.3009677419,31.0,2923.33,1970-01-01 00:00:00.000000014,8.83225806452,273.8,0.333333333333,2,2,0.298076923077,0.333333333333,55.158,275.79,6.128,5.1,25.5,0.333451830786,100.878,1513.17,5.54333333333,6.75333333333,101.3,
4042,51534,GLENWOOD,65.0,11.65375,166.2875,24.0,3990.9,1970-01-01 00:00:00.000000015,9.34375,224.25,0.33339631515,2,2,0.230769230769,0.333348148807,208.617777778,1877.56,15.9266666667,10.8333333333,97.5,0.333410710351,197.87,1187.22,9.71,10.0,60.0,
4046,52544,CENTERVILLE,4.0,4.19977099237,39.1397709924,131.0,5127.31,1970-01-01 00:00:00.000000044,3.32496183206,435.57,0.333479789104,2,2,1.25961538462,0.333333333333,26.5165,530.33,3.4475,2.134,42.68,0.333518621456,40.6264102564,1584.43,4.33461538462,3.84461538462,149.94,
4051,52060,MAQUOKETA,49.0,4.57315315315,205.482702703,111.0,22808.58,1970-01-01 00:00:00.000000040,21.1283783784,2345.25,0.333408222871,3,3,0.711538461538,0.333425977395,105.928636364,2330.43,4.055,10.4659090909,230.25,0.333333333333,106.487727273,2342.73,4.80409090909,8.42045454545,185.25,
4057,50316,DES MOINES,77.0,6.32658088235,167.564044118,272.0,45577.42,1970-01-01 00:00:00.000000063,8.22830882353,2238.1,0.333333333333,5,5,1.04615384615,0.333372057001,111.044722222,7995.22,5.55486111111,6.76013888889,486.73,0.333333333333,184.420483871,11434.07,6.96951612903,8.2785483871,513.27,
4062,50314,DES MOINES,77.0,4.53777439024,97.3066768293,328.0,31916.59,1970-01-01 00:00:00.000000054,4.9899695122,1636.71,0.333333333333,5,5,1.26153846154,0.333333333333,112.659130435,10364.64,4.22804347826,5.40565217391,497.32,0.333333333333,106.146666667,5731.92,4.36203703704,5.81851851852,314.2,
4067,52356,WELLMAN,90.0,5.15865,52.4359,200.0,10487.18,1970-01-01 00:00:00.000000049,4.11995,823.99,0.333333333333,3,3,1.28205128205,0.333453496756,44.3646511628,1907.68,6.03906976744,2.9423255814,126.52,0.333333333333,38.6864444444,1740.89,4.67288888889,3.314,149.13,
4068,50265,WEST DES MOINES,77.0,4.11721804511,74.3902255639,266.0,19787.8,1970-01-01 00:00:00.000000056,4.31101503759,1146.73,0.333333333333,3,3,1.70512820513,0.333333333333,88.8417647059,4530.93,4.34764705882,5.40431372549,275.62,0.333333333333,82.2641666667,5923.02,4.38875,5.19361111111,373.94,
4069,52501,OTTUMWA,90.0,5.20290322581,321.307419355,62.0,19921.06,1970-01-01 00:00:00.000000033,15.4838709677,960.0,0.333333333333,2,2,0.596153846154,0.333333333333,60.8941176471,1035.2,4.59764705882,5.0,85.0,0.333453496756,116.135333333,1742.03,5.23533333333,7.11666666667,106.75,
4070,52208,BELLE PLAINE,6.0,5.79021276596,101.830265957,188.0,19144.09,1970-01-01 00:00:00.000000051,8.19542553191,1540.74,0.333333333333,3,3,1.20512820513,0.333333333333,84.178627451,4293.11,4.71470588235,6.8062745098,347.12,0.333333333333,97.5576470588,4975.44,4.92156862745,7.86941176471,401.34,
4073,50436,FOREST CITY,95.0,5.14,143.934080997,321.0,46202.84,1970-01-01 00:00:00.000000052,12.3262928349,3956.74,0.333333333333,3,3,2.05769230769,0.333333333333,112.074477612,7508.99,4.93970149254,9.45805970149,633.69,0.333333333333,120.995346535,12220.53,5.47118811881,9.41326732673,950.74,
4077,50703,WATERLOO,7.0,4.19063492063,131.428253968,126.0,16559.96,1970-01-01 00:00:00.000000048,6.23412698413,785.5,0.333333333333,2,2,1.21153846154,0.333333333333,155.525333333,4665.76,4.89633333333,6.73666666667,202.1,0.333333333333,103.30625,3305.8,2.8165625,7.1796875,229.75,
4083,50021,ANKENY,77.0,5.03123404255,130.941404255,235.0,30771.23,1970-01-01 00:00:00.000000061,9.93774468085,2335.37,0.333333333333,5,5,0.903846153846,0.333333333333,76.6103947368,5822.39,4.77947368421,6.10197368421,463.75,0.333333333333,77.4785416667,3718.97,5.50208333333,5.953125,285.75,
4084,50023,ANKENY,77.0,4.70556390977,134.160676692,133.0,17843.37,1970-01-01 00:00:00.000000046,11.0563909774,1470.5,0.333501006036,4,4,0.639423076923,0.333526682135,99.5663888889,3584.39,4.46888888889,8.5625,308.25,0.333483958427,156.498571429,3286.47,5.24428571429,13.2357142857,277.95,
4091,50428,CLEAR LAKE,17.0,4.54151041667,95.0873958333,192.0,18256.78,1970-01-01 00:00:00.000000052,9.47786458333,1819.75,0.333453496756,3,3,1.23076923077,0.333333333333,57.94825,2317.93,4.22825,4.6375,185.5,0.333333333333,82.7582692308,4303.43,5.00557692308,6.31730769231,328.5,
4092,50211,NORWALK,91.0,4.54786666667,314.813066667,75.0,23610.98,1970-01-01 00:00:00.000000037,23.2249333333,1741.87,0.333333333333,3,3,0.480769230769,0.333333333333,180.839047619,3797.62,4.25,20.8571428571,438.0,0.333333333333,482.302285714,16880.58,5.16685714286,48.1928571429,1686.75,
4097,51461,SCHLESWIG,24.0,5.8635359116,54.7971823204,181.0,9918.29,1970-01-01 00:00:00.000000050,3.84116022099,695.25,0.333333333333,2,2,1.74038461538,0.333333333333,50.6846666667,2280.81,5.26111111111,3.25555555556,146.5,0.333474396953,52.802962963,1425.68,5.43148148148,3.28703703704,88.75,
